trial_type,object,rt,Answer.time_in_minutes,workerid,label,slide_number_in_experiment,response
overinformativeness,apple,18743,38.4416,5,apple_big_red,97,elma
overinformativeness,ball,7240,38.4416,5,ball_big_purple,98,top
overinformativeness,hat,7560,38.4416,5,hat_big_orange,99,sapka
adjective_ordering,spoon,7247,38.4416,5,spoon_wooden_dirty,100,kasik
overinformativeness,bag,12249,38.4416,5,bag_big_blue,101,sirt cantasi
overinformativeness,pot,19334,38.4416,5,pot_big_green,102,kapak
overinformativeness,hat,9858,38.4416,5,hat_big_pink,103,sapka
adjective_ordering,earring,21381,38.4416,5,earring_big_triangular,104,boyun kutlesi
adjective_ordering,cup,21407,38.4416,5,cup_full_metal,105,fincan
overinformativeness,knife,11241,38.4416,5,knife_big_blue,106,bicak
overinformativeness,umbrella,10474,38.4416,5,umbrella_big_green,107,semsiye
adjective_ordering,woman,14647,38.4416,5,woman_old_happy,108,gulen yuz
adjective_ordering,woman,23342,38.4416,5,woman_old_sad,109,uzgan surut
adjective_ordering,man,10934,38.4416,5,man_young_bearded,110,yuz
overinformativeness,pants,32217,38.4416,5,pants_big_green,111,pijama
overinformativeness,pot,8087,38.4416,5,pot_big_blue,112,kapak
adjective_ordering,cup,8688,38.4416,5,cup_empty_metal,113,fincan
overinformativeness,brush,13063,38.4416,5,brush_big_blue,114,boya fircasi
overinformativeness,car,16329,38.4416,5,car_big_blue,115,oyuncak araba
adjective_ordering,earring,15182,38.4416,5,earring_small_round,116,boyun kutlesi
adjective_ordering,spoon,12454,38.4416,5,spoon_metal_dirty,117,kasik
overinformativeness,clock,15423,38.4416,5,clock_big_yellow,118,alaram saati
overinformativeness,binoculars,15337,38.4416,5,binoculars_big_blue,119,iki gozlu
adjective_ordering,man,5808,38.4416,5,man_old_bald,120,yuz
adjective_ordering,picture,15575,38.4416,5,picture_bw_square,121,cerceve
overinformativeness,knife,7903,38.4416,5,knife_big_red,122,bicak
bot_check,Zeynep,0,2.4536,6,,1,Zeynep
overinformativeness,shoe,3872,2.4536,6,shoe_big_yellow,3,dddd
adjective_ordering,spoon,1531,2.4536,6,spoon_wooden_clean,4,"
sasds"
overinformativeness,binoculars,805,2.4536,6,binoculars_big_red,5,"
sas"
adjective_ordering,bottle,2787,2.4536,6,bottle_glass_small,6,"
sdsds"
overinformativeness,lipstick,476,2.4536,6,lipstick_big_red,7,"
ds"
overinformativeness,key,1119,2.4536,6,key_big_gold,8,"
asdefr"
overinformativeness,brush,274,2.4536,6,brush_big_red,9,"
fr"
overinformativeness,toothbrush,1455,2.4536,6,toothbrush_big_purple,10,"
rfrfrf"
overinformativeness,lighter,1271,2.4536,6,lighter_big_white,11,"
rfrfrf"
adjective_ordering,table,405,2.4536,6,table_wood_low,12,"
sdd"
adjective_ordering,table,627,2.4536,6,table_wood_high,13,"
sdf"
overinformativeness,ball,1105,2.4536,6,ball_big_purple,14,"
sdfdssdf"
overinformativeness,tie,1037,2.4536,6,tie_big_blue,15,"
dsdsdf"
overinformativeness,skirt,1176,2.4536,6,skirt_big_blue,16,"
sdfdsfsdf"
overinformativeness,button,1083,2.4536,6,button_big_green,17,"
sdfsdfsd"
overinformativeness,glove,997,2.4536,6,glove_big_green,18,"
fdddvf"
overinformativeness,book,1346,2.4536,6,book_big_red,19,"
vfrevfv"
overinformativeness,pot,1420,2.4536,6,pot_big_blue,20,"
fvdfdfvfs"
overinformativeness,skirt,1357,2.4536,6,skirt_big_green,21,"
dsfdsfsdvsd"
adjective_ordering,earring,1206,2.4536,6,earring_big_triangular,22,"
dfsdfsdfs"
overinformativeness,apple,1213,2.4536,6,apple_big_green,23,"
dsfdsfsds"
adjective_ordering,man,1404,2.4536,6,man_old_bearded,24,"
fewwewe"
overinformativeness,lipstick,1119,2.4536,6,lipstick_big_pink,25,"
sdfsdfsd"
adjective_ordering,bottle,442,2.4536,6,bottle_glass_big,26,"
sd"
overinformativeness,pepper,719,2.4536,6,pepper_big_green,27,"
fdsd"
adjective_ordering,cup,424,2.4536,6,cup_empty_metal,28,"
sd"
overinformativeness,brush,812,2.4536,6,brush_big_blue,29,"
sds"
adjective_ordering,cup,771,2.4536,6,cup_full_glass,30,"
dsddss"
overinformativeness,rosary,196,2.4536,6,rosary_big_yellow,31,"
dds"
adjective_ordering,woman,1033,2.4536,6,woman_young_sad,32,"
dds"
overinformativeness,key,353,2.4536,6,key_big_silver,33,"
ds"
overinformativeness,apple,591,2.4536,6,apple_big_red,34,"
ds"
overinformativeness,knife,737,2.4536,6,knife_big_blue,35,"
sd"
overinformativeness,rosary,342,2.4536,6,rosary_big_blue,36,"
sd"
overinformativeness,pot,749,2.4536,6,pot_big_green,37,"
sd"
overinformativeness,flower,552,2.4536,6,flower_big_pink,38,"
sd"
adjective_ordering,picture,386,2.4536,6,picture_colored_square,39,"
sd"
overinformativeness,lock,401,2.4536,6,lock_big_gold,40,"
ds"
overinformativeness,dress,461,2.4536,6,dress_big_blue,41,"
dfd"
adjective_ordering,box,556,2.4536,6,box_open_cardboard,42,"
dd"
overinformativeness,mirror,532,2.4536,6,mirror_big_white,43,"
df"
overinformativeness,lighter,569,2.4536,6,lighter_big_black,44,"
df"
adjective_ordering,picture,583,2.4536,6,picture_bw_rectangular,45,"
df"
overinformativeness,scissors,732,2.4536,6,scissors_big_blue,46,"
sdfs"
adjective_ordering,spoon,401,2.4536,6,spoon_metal_clean,47,"
sd"
overinformativeness,chair,388,2.4536,6,chair_big_yellow,48,"
sd"
overinformativeness,umbrella,665,2.4536,6,umbrella_big_blue,49,"
sd"
adjective_ordering,woman,568,2.4536,6,woman_young_happy,50,"
fsdfsd"
overinformativeness,glove,376,2.4536,6,glove_big_orange,51,"
sd"
adjective_ordering,spoon,210,2.4536,6,spoon_wooden_dirty,52,"
fsd"
adjective_ordering,man,439,2.4536,6,man_young_bearded,53,"
sd"
adjective_ordering,bottle,255,2.4536,6,bottle_plastic_small,54,"
fdsf"
adjective_ordering,cup,310,2.4536,6,cup_empty_glass,55,"
sdf"
overinformativeness,socks,10591,2.4536,6,socks_big_green,56,"
sddsdsd"
adjective_ordering,shorts,934,2.4536,6,shorts_wrinkled_red,57,"
fsdsdfd"
overinformativeness,pants,646,2.4536,6,pants_big_green,58,"
sd"
adjective_ordering,shorts,243,2.4536,6,shorts_wet_red,59,"
fs"
overinformativeness,flower,355,2.4536,6,flower_big_yellow,60,"
dsd"
overinformativeness,socks,441,2.4536,6,socks_big_blue,61,"
sd"
overinformativeness,car,379,2.4536,6,car_big_blue,62,"
sdfsd"
adjective_ordering,man,642,2.4536,6,man_young_bald,63,"
ds"
overinformativeness,scissors,788,2.4536,6,scissors_big_green,64,"
sdsd"
adjective_ordering,table,574,2.4536,6,table_metal_high,65,"
dd"
overinformativeness,ball,1623,2.4536,6,ball_big_yellow,66,"
sddsdsd"
adjective_ordering,earring,208,2.4536,6,earring_small_triangular,67,"
sd"
adjective_ordering,box,1134,2.4536,6,box_closed_wood,68,"
dddd"
adjective_ordering,woman,420,2.4536,6,woman_old_happy,69,"
fds"
overinformativeness,glasses,649,2.4536,6,glasses_big_blue,70,"
sd"
overinformativeness,cat,1135,2.4536,6,cat_big_white,71,"
sd"
adjective_ordering,hair,208,2.4536,6,hair_straight_blond,72,"
ds"
overinformativeness,dress,192,2.4536,6,dress_big_green,73,"
fds"
overinformativeness,bag,441,2.4536,6,bag_big_red,74,"
sd"
adjective_ordering,earring,578,2.4536,6,earring_small_round,75,"
fd"
overinformativeness,balloon,390,2.4536,6,balloon_big_yellow,76,"
ds"
overinformativeness,toothbrush,209,2.4536,6,toothbrush_big_green,77,"
ds"
adjective_ordering,bottle,635,2.4536,6,bottle_plastic_big,78,"
ds"
overinformativeness,chair,420,2.4536,6,chair_big_blue,79,"
ds"
adjective_ordering,man,235,2.4536,6,man_old_bald,80,"
sd"
overinformativeness,car,423,2.4536,6,car_big_green,81,"
dsf"
overinformativeness,lock,204,2.4536,6,lock_big_silver,82,"
sd"
overinformativeness,pepper,389,2.4536,6,pepper_big_red,83,"
fds"
adjective_ordering,shorts,653,2.4536,6,shorts_wet_green,84,"
fsd"
overinformativeness,binoculars,387,2.4536,6,binoculars_big_blue,85,"
sd"
adjective_ordering,shorts,212,2.4536,6,shorts_wrinkled_green,86,"
fds"
overinformativeness,shoe,842,2.4536,6,shoe_big_pink,87,"
dsd"
overinformativeness,tshirt,489,2.4536,6,tshirt_big_orange,88,"
fd"
overinformativeness,umbrella,429,2.4536,6,umbrella_big_green,89,"
fdsf"
overinformativeness,bag,181,2.4536,6,bag_big_blue,90,"
ds"
adjective_ordering,pencil,234,2.4536,6,pencil_short_black,91,"
fsd"
adjective_ordering,shorts,2112,2.4536,6,shorts_dry_red,92,"
dsfeedsd"
adjective_ordering,pencil,1570,2.4536,6,pencil_long_black,93,"
ds"
overinformativeness,mirror,1567,2.4536,6,mirror_big_black,94,"
fd"
adjective_ordering,spoon,575,2.4536,6,spoon_metal_dirty,95,"
fdfdf"
overinformativeness,cat,2266,2.4536,6,cat_big_black,96,"
ddfdfdfdfdfdf"
overinformativeness,tie,1345,2.4536,6,tie_big_red,97,"
dfd"
adjective_ordering,hair,169,2.4536,6,hair_straight_brown,98,"
fd"
adjective_ordering,picture,1498,2.4536,6,picture_colored_rectangular,99,"
dfdfdf"
adjective_ordering,hair,1935,2.4536,6,hair_curly_brown,100,"
fr"
overinformativeness,clock,425,2.4536,6,clock_big_yellow,101,"
rr"
overinformativeness,book,881,2.4536,6,book_big_blue,102,"
fr"
adjective_ordering,box,422,2.4536,6,box_closed_cardboard,103,"
frf"
overinformativeness,glasses,411,2.4536,6,glasses_big_red,104,"
rf"
overinformativeness,tshirt,424,2.4536,6,tshirt_big_yellow,105,"
fr"
adjective_ordering,hair,461,2.4536,6,hair_curly_blonde,106,"
fr"
adjective_ordering,table,728,2.4536,6,table_metal_low,107,"
frf"
adjective_ordering,shorts,1518,2.4536,6,shorts_dry_green,108,"
rrfrfrfr"
adjective_ordering,picture,2104,2.4536,6,picture_bw_square,109,"
fr"
overinformativeness,clock,1294,2.4536,6,clock_big_purple,110,"
rrfrf"
overinformativeness,hat,1215,2.4536,6,hat_big_orange,111,"
rfrfrf"
adjective_ordering,pencil,1439,2.4536,6,pencil_long_blue,112,"
vfv"
adjective_ordering,woman,1844,2.4536,6,woman_old_sad,113,"
fvvfdfvfd"
adjective_ordering,cup,1778,2.4536,6,cup_full_metal,114,"
fdsfsdd"
adjective_ordering,box,1743,2.4536,6,box_open_wood,115,"
dsfsdfsd"
adjective_ordering,earring,1601,2.4536,6,earring_big_round,116,"
dsdsdfs"
overinformativeness,pants,1754,2.4536,6,pants_big_pink,117,"
dssdfsd"
adjective_ordering,pencil,1314,2.4536,6,pencil_short_blue,118,"
sdfsd"
overinformativeness,button,440,2.4536,6,button_big_blue,119,"
sd"
overinformativeness,balloon,832,2.4536,6,balloon_big_pink,120,"
dsf"
overinformativeness,knife,423,2.4536,6,knife_big_red,121,"
sd"
overinformativeness,hat,1480,2.4536,6,hat_big_pink,122,"
fd"
bot_check,Deniz,0,9.49825,7,,1,Deniz
overinformativeness,mirror,32584,9.49825,7,mirror_big_white,3,face class
overinformativeness,socks,5976,9.49825,7,socks_big_blue,4,shacks
adjective_ordering,box,5848,9.49825,7,box_closed_cardboard,5,box
adjective_ordering,bottle,8080,9.49825,7,bottle_plastic_big,6,water botel
overinformativeness,flower,5216,9.49825,7,flower_big_yellow,7,flower
overinformativeness,tie,6152,9.49825,7,tie_big_blue,8,tie
adjective_ordering,pencil,7000,9.49825,7,pencil_short_black,9,pencel
adjective_ordering,table,4287,9.49825,7,table_metal_high,10,tabel
overinformativeness,glove,9399,9.49825,7,glove_big_green,11,hand clouse
overinformativeness,pepper,17839,9.49825,7,pepper_big_red,12,gejeper
overinformativeness,toothbrush,13672,9.49825,7,toothbrush_big_green,13,touth bresh
overinformativeness,umbrella,7217,9.49825,7,umbrella_big_blue,14,umperla
adjective_ordering,box,8791,9.49825,7,box_open_cardboard,15,open box
overinformativeness,button,11416,9.49825,7,button_big_green,16,butten
overinformativeness,lighter,5912,9.49825,7,lighter_big_white,17,liter
overinformativeness,rosary,7648,9.49825,7,rosary_big_yellow,18,nothing
overinformativeness,lock,3207,9.49825,7,lock_big_silver,19,look
overinformativeness,bag,2769,9.49825,7,bag_big_blue,20,bag
adjective_ordering,table,8712,9.49825,7,table_wood_low,21,wood in table
adjective_ordering,table,10904,9.49825,7,table_wood_high,22,wood in tabel
adjective_ordering,box,8688,9.49825,7,box_open_wood,23,wood box
overinformativeness,car,4159,9.49825,7,car_big_green,24,toy
adjective_ordering,woman,5279,9.49825,7,woman_young_happy,25,woman
adjective_ordering,earring,5527,9.49825,7,earring_big_triangular,26,ear
overinformativeness,balloon,3833,9.49825,7,balloon_big_pink,27,toy
adjective_ordering,shorts,5839,9.49825,7,shorts_dry_red,28,nothinf
overinformativeness,tie,3336,9.49825,7,tie_big_red,29,tie
adjective_ordering,picture,3208,9.49825,7,picture_bw_rectangular,30,pic
adjective_ordering,woman,3936,9.49825,7,woman_young_sad,31,woman
overinformativeness,mirror,4712,9.49825,7,mirror_big_black,32,class
overinformativeness,binoculars,11441,9.49825,7,binoculars_big_red,33,telascop
adjective_ordering,cup,3687,9.49825,7,cup_empty_metal,34,cup
overinformativeness,book,3080,9.49825,7,book_big_blue,35,book
overinformativeness,lighter,4088,9.49825,7,lighter_big_black,36,litter
overinformativeness,hat,2832,9.49825,7,hat_big_orange,37,cap
adjective_ordering,earring,5480,9.49825,7,earring_small_round,38,eaer
overinformativeness,cat,2992,9.49825,7,cat_big_white,39,cat
overinformativeness,pants,3536,9.49825,7,pants_big_pink,40,pant
overinformativeness,binoculars,8160,9.49825,7,binoculars_big_blue,41,telescop1
overinformativeness,dress,4151,9.49825,7,dress_big_green,42,dress
adjective_ordering,spoon,3567,9.49825,7,spoon_metal_clean,43,spen
overinformativeness,glasses,16440,9.49825,7,glasses_big_blue,44,ice cleassa
overinformativeness,ball,6680,9.49825,7,ball_big_yellow,45,ball
overinformativeness,lipstick,6536,9.49825,7,lipstick_big_red,46,lipstick
overinformativeness,socks,6856,9.49825,7,socks_big_green,47,shacks
adjective_ordering,pencil,12143,9.49825,7,pencil_short_blue,48,coller pencil
overinformativeness,scissors,3912,9.49825,7,scissors_big_green,49,siser
overinformativeness,apple,4192,9.49825,7,apple_big_red,50,apple
adjective_ordering,hair,3992,9.49825,7,hair_curly_brown,51,hear
adjective_ordering,shorts,4104,9.49825,7,shorts_wrinkled_green,52,nothing
adjective_ordering,shorts,4018,9.49825,7,shorts_wrinkled_red,53,nothing
overinformativeness,knife,4702,9.49825,7,knife_big_blue,54,nife
overinformativeness,shoe,4087,9.49825,7,shoe_big_pink,55,show
adjective_ordering,spoon,7824,9.49825,7,spoon_wooden_clean,56,spone
adjective_ordering,spoon,4352,9.49825,7,spoon_wooden_dirty,57,spone
adjective_ordering,shorts,5400,9.49825,7,shorts_wet_red,58,nothing
overinformativeness,brush,8248,9.49825,7,brush_big_red,59,peant bresh
adjective_ordering,man,3136,9.49825,7,man_young_bearded,60,man
overinformativeness,key,3240,9.49825,7,key_big_gold,61,key
overinformativeness,cat,3056,9.49825,7,cat_big_black,62,vat
adjective_ordering,man,3640,9.49825,7,man_old_bearded,63,man
overinformativeness,chair,14789,9.49825,7,chair_big_blue,64,nothing
overinformativeness,knife,9552,9.49825,7,knife_big_red,65,nothing
adjective_ordering,bottle,1368,9.49825,7,bottle_glass_small,66,nothing
adjective_ordering,cup,1984,9.49825,7,cup_empty_glass,67,nothing
overinformativeness,balloon,3720,9.49825,7,balloon_big_yellow,68,nothing
overinformativeness,apple,1704,9.49825,7,apple_big_green,69,nothing
overinformativeness,skirt,1520,9.49825,7,skirt_big_green,70,nothing
overinformativeness,brush,3144,9.49825,7,brush_big_blue,71,nothing
overinformativeness,car,1672,9.49825,7,car_big_blue,72,nothing
overinformativeness,hat,1344,9.49825,7,hat_big_pink,73,nothing
adjective_ordering,table,1207,9.49825,7,table_metal_low,74,nothing
overinformativeness,clock,2128,9.49825,7,clock_big_yellow,75,nothing
adjective_ordering,man,1327,9.49825,7,man_old_bald,76,nothing
adjective_ordering,pencil,1872,9.49825,7,pencil_long_blue,77,nothing
adjective_ordering,picture,1417,9.49825,7,picture_bw_square,78,nothing
overinformativeness,scissors,1535,9.49825,7,scissors_big_blue,79,nothing
adjective_ordering,picture,1441,9.49825,7,picture_colored_square,80,nothing
adjective_ordering,pencil,2520,9.49825,7,pencil_long_black,81,Vnothing
adjective_ordering,hair,1656,9.49825,7,hair_straight_blond,82,nothing
overinformativeness,glasses,1736,9.49825,7,glasses_big_red,83,nothing
adjective_ordering,man,1351,9.49825,7,man_young_bald,84,nothing
overinformativeness,chair,3280,9.49825,7,chair_big_yellow,85,nothing
overinformativeness,clock,1312,9.49825,7,clock_big_purple,86,nothing
overinformativeness,pepper,1168,9.49825,7,pepper_big_green,87,nothing
overinformativeness,pants,1320,9.49825,7,pants_big_green,88,nothing
overinformativeness,tshirt,1345,9.49825,7,tshirt_big_yellow,89,nothing
overinformativeness,rosary,1302,9.49825,7,rosary_big_blue,90,nothing
adjective_ordering,cup,1199,9.49825,7,cup_full_glass,91,nothing
overinformativeness,pot,1201,9.49825,7,pot_big_blue,92,nothing
overinformativeness,lock,1720,9.49825,7,lock_big_gold,93,nothing
adjective_ordering,hair,1543,9.49825,7,hair_straight_brown,94,nothing
overinformativeness,ball,1233,9.49825,7,ball_big_purple,95,nothing
adjective_ordering,box,1376,9.49825,7,box_closed_wood,96,nothing
adjective_ordering,woman,1520,9.49825,7,woman_old_happy,97,nothing
overinformativeness,lipstick,1264,9.49825,7,lipstick_big_pink,98,nothing
overinformativeness,glove,1192,9.49825,7,glove_big_orange,99,nothing
adjective_ordering,woman,2072,9.49825,7,woman_old_sad,100,nothing
overinformativeness,button,1216,9.49825,7,button_big_blue,101,nothing
overinformativeness,shoe,1208,9.49825,7,shoe_big_yellow,102,nothing
overinformativeness,dress,1056,9.49825,7,dress_big_blue,103,nothing
adjective_ordering,bottle,1064,9.49825,7,bottle_glass_big,104,nothing
adjective_ordering,bottle,1152,9.49825,7,bottle_plastic_small,105,nothing
overinformativeness,tshirt,1112,9.49825,7,tshirt_big_orange,106,nothing
overinformativeness,umbrella,1279,9.49825,7,umbrella_big_green,107,nothing
overinformativeness,book,1081,9.49825,7,book_big_red,108,nothing
overinformativeness,bag,1266,9.49825,7,bag_big_red,109,nothing
adjective_ordering,shorts,1157,9.49825,7,shorts_wet_green,110,nothing
adjective_ordering,spoon,1136,9.49825,7,spoon_metal_dirty,111,nothing
overinformativeness,toothbrush,1160,9.49825,7,toothbrush_big_purple,112,nothing
overinformativeness,key,1120,9.49825,7,key_big_silver,113,nothing
adjective_ordering,earring,1078,9.49825,7,earring_big_round,114,nothing
overinformativeness,flower,1104,9.49825,7,flower_big_pink,115,nothing
adjective_ordering,cup,3599,9.49825,7,cup_full_metal,116,nothing
adjective_ordering,picture,1143,9.49825,7,picture_colored_rectangular,117,nothing
overinformativeness,skirt,1125,9.49825,7,skirt_big_blue,118,nothing
adjective_ordering,shorts,1051,9.49825,7,shorts_dry_green,119,nothing
adjective_ordering,earring,1080,9.49825,7,earring_small_triangular,120,nothing
overinformativeness,pot,1040,9.49825,7,pot_big_green,121,nothing
adjective_ordering,hair,1056,9.49825,7,hair_curly_blonde,122,nothing
bot_check,Melis,0,19.05613333333333,8,,1,Melis
adjective_ordering,woman,10389,19.05613333333333,8,woman_young_happy,3,WOMAN
adjective_ordering,bottle,4984,19.05613333333333,8,bottle_glass_small,4,BOTTLE
adjective_ordering,box,4487,19.05613333333333,8,box_open_cardboard,5,BOX
overinformativeness,glove,8549,19.05613333333333,8,glove_big_orange,6,HAND GLOVES
overinformativeness,binoculars,7639,19.05613333333333,8,binoculars_big_blue,7,TELESCOPE
adjective_ordering,box,4072,19.05613333333333,8,box_closed_wood,8,BOX
overinformativeness,pepper,12605,19.05613333333333,8,pepper_big_green,9,RED PEPPER
overinformativeness,dress,6480,19.05613333333333,8,dress_big_blue,10,DRESS
overinformativeness,toothbrush,7349,19.05613333333333,8,toothbrush_big_green,11,FRESH
overinformativeness,glasses,7035,19.05613333333333,8,glasses_big_blue,12,CLASS
adjective_ordering,hair,6207,19.05613333333333,8,hair_curly_brown,13,HAIR
overinformativeness,flower,11636,19.05613333333333,8,flower_big_yellow,14,FLOWER
overinformativeness,balloon,5216,19.05613333333333,8,balloon_big_pink,15,BALOON
adjective_ordering,table,5790,19.05613333333333,8,table_wood_low,16,TABLE
adjective_ordering,hair,5223,19.05613333333333,8,hair_straight_blond,17,HAIR
overinformativeness,lighter,6334,19.05613333333333,8,lighter_big_white,18,LIGHTER
adjective_ordering,man,4015,19.05613333333333,8,man_old_bearded,19,MAN
adjective_ordering,picture,5502,19.05613333333333,8,picture_bw_square,20,PHOTO
adjective_ordering,man,3039,19.05613333333333,8,man_young_bearded,21,MAN
overinformativeness,book,3536,19.05613333333333,8,book_big_red,22,BOOK
adjective_ordering,cup,12089,19.05613333333333,8,cup_empty_glass,23,GLASS
adjective_ordering,table,2974,19.05613333333333,8,table_metal_low,24,CHAIR
overinformativeness,lock,5438,19.05613333333333,8,lock_big_silver,25,LOCK
overinformativeness,car,3391,19.05613333333333,8,car_big_blue,26,CAR
overinformativeness,apple,3456,19.05613333333333,8,apple_big_red,27,APPLE
adjective_ordering,hair,3654,19.05613333333333,8,hair_curly_blonde,28,HAIR
adjective_ordering,earring,11334,19.05613333333333,8,earring_big_round,29,JEWEL
overinformativeness,brush,5551,19.05613333333333,8,brush_big_red,30,BRUSH
adjective_ordering,picture,8462,19.05613333333333,8,picture_colored_rectangular,31,PHOTO
overinformativeness,pants,5128,19.05613333333333,8,pants_big_green,32,PANT
overinformativeness,chair,3498,19.05613333333333,8,chair_big_yellow,33,CHAIR
overinformativeness,cat,3558,19.05613333333333,8,cat_big_black,34,DOG
adjective_ordering,spoon,23435,19.05613333333333,8,spoon_wooden_clean,35,GLASS
adjective_ordering,shorts,4648,19.05613333333333,8,shorts_wrinkled_red,36,DROSSER
overinformativeness,hat,4487,19.05613333333333,8,hat_big_orange,37,CUP
overinformativeness,binoculars,6143,19.05613333333333,8,binoculars_big_red,38,TELESCOPE
overinformativeness,glove,4830,19.05613333333333,8,glove_big_green,39,GLOVES
overinformativeness,chair,3706,19.05613333333333,8,chair_big_blue,40,CHAIR
adjective_ordering,table,7639,19.05613333333333,8,table_wood_high,41,CHAIR
overinformativeness,shoe,6105,19.05613333333333,8,shoe_big_yellow,42,SHOES
overinformativeness,skirt,12539,19.05613333333333,8,skirt_big_blue,43,PAAVADAI
adjective_ordering,bottle,9679,19.05613333333333,8,bottle_plastic_big,44,WATER BOTTLE
overinformativeness,lipstick,17343,19.05613333333333,8,lipstick_big_pink,45,LIPSTIC BRUSH
adjective_ordering,shorts,6604,19.05613333333333,8,shorts_dry_green,46,DROSSERS
overinformativeness,key,5330,19.05613333333333,8,key_big_gold,47,KEY
overinformativeness,clock,4231,19.05613333333333,8,clock_big_yellow,48,CLOCK
adjective_ordering,bottle,5271,19.05613333333333,8,bottle_glass_big,49,BOTTLE
adjective_ordering,picture,7919,19.05613333333333,8,picture_colored_square,50,GALLERY
adjective_ordering,pencil,4550,19.05613333333333,8,pencil_short_black,51,PENCIL
overinformativeness,socks,5783,19.05613333333333,8,socks_big_blue,52,SHOCKS
overinformativeness,glasses,8190,19.05613333333333,8,glasses_big_red,53,SUN GLASSES
overinformativeness,toothbrush,7729,19.05613333333333,8,toothbrush_big_purple,54,TOOTHBRUSH
adjective_ordering,shorts,349522,19.05613333333333,8,shorts_wrinkled_green,55,DROSSOR
overinformativeness,ball,10237,19.05613333333333,8,ball_big_yellow,56,BALOON
overinformativeness,brush,20692,19.05613333333333,8,brush_big_blue,57,PAINTING BRUSH
overinformativeness,car,4292,19.05613333333333,8,car_big_green,58,"
CAR"
adjective_ordering,box,4734,19.05613333333333,8,box_closed_cardboard,59,BOX
overinformativeness,socks,9867,19.05613333333333,8,socks_big_green,60,GLOVES
adjective_ordering,shorts,7158,19.05613333333333,8,shorts_wet_green,61,DROSSOR
adjective_ordering,picture,9407,19.05613333333333,8,picture_bw_rectangular,62,PHOTO GALARY
adjective_ordering,cup,8617,19.05613333333333,8,cup_empty_metal,63,GLASS
overinformativeness,scissors,7086,19.05613333333333,8,scissors_big_blue,64,SCISSORS
adjective_ordering,woman,7422,19.05613333333333,8,woman_old_happy,65,WOMAN
adjective_ordering,spoon,12189,19.05613333333333,8,spoon_metal_clean,66,KITCHEN TOOLS
adjective_ordering,shorts,4295,19.05613333333333,8,shorts_dry_red,67,"
DROSSOR"
overinformativeness,pants,14544,19.05613333333333,8,pants_big_pink,68,"LADIES PANT
LADIES"
overinformativeness,tie,8687,19.05613333333333,8,tie_big_red,69,"
DY"
overinformativeness,skirt,9141,19.05613333333333,8,skirt_big_green,70,"
CURTS"
adjective_ordering,earring,4695,19.05613333333333,8,earring_big_triangular,71,"
JEWEL"
overinformativeness,hat,3272,19.05613333333333,8,hat_big_pink,72,"
CAP"
adjective_ordering,box,3214,19.05613333333333,8,box_open_wood,73,"
BOX"
overinformativeness,scissors,4143,19.05613333333333,8,scissors_big_green,74,"
SCISSOR"
overinformativeness,shoe,2304,19.05613333333333,8,shoe_big_pink,75,"
SHOE"
overinformativeness,knife,4438,19.05613333333333,8,knife_big_blue,76,"
KNIFE"
adjective_ordering,hair,2641,19.05613333333333,8,hair_straight_brown,77,"
HAIR"
overinformativeness,mirror,10872,19.05613333333333,8,mirror_big_white,78,"
PLASTIC"
overinformativeness,rosary,7391,19.05613333333333,8,rosary_big_blue,79,"
PAASI"
adjective_ordering,spoon,7061,19.05613333333333,8,spoon_wooden_dirty,80,"
KITCHEN TOOLS"
adjective_ordering,man,2208,19.05613333333333,8,man_young_bald,81,"
MAN"
overinformativeness,umbrella,3711,19.05613333333333,8,umbrella_big_blue,82,"
UMPERLLA"
adjective_ordering,man,3902,19.05613333333333,8,man_old_bald,83,"
MAN"
overinformativeness,knife,2680,19.05613333333333,8,knife_big_red,84,"
KNIFE"
adjective_ordering,woman,3535,19.05613333333333,8,woman_young_sad,85,"
WOMAN"
overinformativeness,balloon,3080,19.05613333333333,8,balloon_big_yellow,86,"
BALOON"
overinformativeness,button,3919,19.05613333333333,8,button_big_blue,87,"
PLASTIC"
adjective_ordering,cup,2976,19.05613333333333,8,cup_full_metal,88,"
GLASS"
overinformativeness,bag,2344,19.05613333333333,8,bag_big_blue,89,"
BAG"
adjective_ordering,cup,5550,19.05613333333333,8,cup_full_glass,90,"
BOTTLE"
overinformativeness,clock,5024,19.05613333333333,8,clock_big_purple,91,"
CLOCK"
overinformativeness,umbrella,7057,19.05613333333333,8,umbrella_big_green,92,"
UMPERLLA"
adjective_ordering,table,2239,19.05613333333333,8,table_metal_high,93,"
CHAIR"
overinformativeness,cat,3712,19.05613333333333,8,cat_big_white,94,"
CAT"
overinformativeness,lighter,3048,19.05613333333333,8,lighter_big_black,95,"
LIGHTER"
overinformativeness,tshirt,4622,19.05613333333333,8,tshirt_big_orange,96,"
T SHIRT"
adjective_ordering,earring,4096,19.05613333333333,8,earring_small_round,97,"
JEWEL"
overinformativeness,apple,6582,19.05613333333333,8,apple_big_green,98,"
APPLE"
overinformativeness,bag,2574,19.05613333333333,8,bag_big_red,99,"
BAG"
overinformativeness,key,4009,19.05613333333333,8,key_big_silver,100,"
KEY"
overinformativeness,tie,2974,19.05613333333333,8,tie_big_blue,101,"
DY"
overinformativeness,lipstick,5877,19.05613333333333,8,lipstick_big_red,102,"
LIPSTICK"
